Employee_ID,First_Name,Last_Name,Gender,Ethnicity,Age,Marital_Status,Education,City,Job_Title,Department,Years_of_Service,Monthly_Rate,Attrition,Overtime,Environment_Satisfaction,Job_Satisfaction,Work_Life_Balance,Training_Opportunities,Support_Rating,Manager_Rating
QZEVO046,Alex,Wheeler,Male,Black or African American,49,Married,Masters,San Diego,Quality Assurance Engineer,Business,25.0,11459.83,No,No,63.1959,58.1208,40.0065,2,71.7178,53.4586
ycr3BkPj,Chris,Lopez,Male,Asian,45,Divorced,Bachelors,Long Beach,Business Analyst,Product,3.2041,5107.59,No,No,79.1965,80.4211,70.8934,7,86.2834,65.5422
P0TXK9WY,Alofa,Meyers,Female,Pacific Islander,44,Divorced,Bachelors,San Diego,Business Analyst,Quality Assurance,16.1766,9934.0,No,No,85.9274,68.9611,43.3609,5,79.2895,65.4189
Ss4k0TgM,James,Wells,Male,White,43,Married,Bachelors,San Francisco,Software Engineer,Engineering,10.2566,15878.98,Yes,No,67.5694,98.0684,94.0251,4,78.2034,79.807
A8CFYTCP,Pat,Joyce,Male,Hispanic or Latino,42,Single,Bachelors,San Diego,Product Manager,IT,20.0,8939.0,No,Yes,87.1295,97.9005,53.6639,3,74.2153,94.8854
1OexfkmY,Alex,Barrett,Male,Hispanic or Latino,36,Single,Masters,San Jose,Business Analyst,Business,12.0,18824.8,No,No,93.6702,74.4928,52.3201,8,68.513,76.1986
rdBCccpm,Leilani,Davidson,Female,Pacific Islander,48,Married,Bachelors,Sacramento,Business Analyst,Design,9.8601,4020.59,No,Yes,80.3762,51.9415,28.3542,4,75.5345,55.0835
0CWQK9YJ,Tahu,Nixon,Male,Native American,40,Single,Masters,Los Angeles,Cloud Architect,Product,12.8313,10574.22,No,No,90.0032,56.1951,53.7681,5,83.6991,58.8891
GZZFXSLA,Mika,Gregory,Female,Native American,47,Divorced,Masters,Bakersfield,System Administrator,IT,3.7601,14417.42,Yes,Yes,74.1582,80.8728,40.3986,5,98.103,82.9842
DXCZK54Z,Barbara,Palmer,Female,White,42,Single,Masters,San Francisco,IT Support Specialist,Design,13.3032,16552.0,Yes,No,74.3433,50.3891,53.3387,2,79.3722,43.8187
ozevyn6A,Morgan,Valdez,Female,Black or African American,41,Single,Masters,Sacramento,System Administrator,Engineering,15.9642,18560.18,No,No,74.6271,98.6882,76.3707,9,65.419,95.2399
8TLQ7G58,Manuia,Stewart,Male,Pacific Islander,27,Single,Masters,Anaheim,System Administrator,Business,1.4422,19771.24,No,No,68.7076,53.7047,46.1029,6,81.7331,52.1709
HQ1EGEHD,Chris,Taylor,Male,Hispanic or Latino,37,Single,Bachelors,Los Angeles,IT Support Specialist,Business,1.4166,6881.74,Yes,Yes,70.9515,90.5428,59.9838,2,98.04,78.9635
J7O0UZ9H,Jordan,Castro,Male,Other,34,Married,Masters,Bakersfield,DevOps Engineer,Business,5.4066,14362.46,Yes,No,98.1722,66.6295,48.1375,6,78.9671,53.8126
NJ7654LH,Toni,Smith,Female,Other,46,Married,Masters,San Francisco,Quality Assurance Engineer,Quality Assurance,8.3073,19198.35,Yes,No,69.7792,69.1017,80.0731,5,87.033,72.177
8W0FSBO5,Jamie,Johnson,Female,Other,32,Married,Masters,Oakland,DevOps Engineer,IT,6.2296,18160.57,Yes,No,70.3743,55.7079,49.1085,8,88.4647,56.3918
VS8FG0CA,Robert,Wallace,Male,White,38,Single,Bachelors,Fresno,Software Engineer,Quality Assurance,16.0,9700.98,No,Yes,82.6356,65.462,50.8474,4,84.5801,54.1115
QK5V3SJN,Taylor,Adams,Female,Black or African American,50,Married,Bachelors,Oakland,DevOps Engineer,Quality Assurance,7.8998,19823.45,No,No,73.2469,94.2012,89.5828,1,98.6079,92.7303
IKk1XOIC,Toni,Alvarez,Female,Asian,35,Married,Bachelors,San Francisco,UX Designer,Product,13.0,7092.51,No,Yes,60.5315,77.84,43.1345,8,70.0215,64.8623
I8Tiqz07,Ahanu,Cruz,Male,Native American,41,Married,Doctorate,Long Beach,Quality Assurance Engineer,Engineering,15.0,16501.79,No,No,78.5056,50.2973,31.5254,4,67.3628,47.8557
nwFIbbMg,Aiyana,Perez,Female,Native American,39,Married,Masters,Anaheim,Data Scientist,IT,15.0,14078.71,No,No,89.623,91.9349,71.0756,6,71.8858,82.788
8GKRRJO0,Nokomis,Friedman,Female,Native American,54,Married,Bachelors,San Francisco,Product Manager,Design,27.7162,4283.06,No,No,64.4,59.4356,59.0123,3,63.4259,61.6856
wsQSywbc,Pat,Lambert,Male,Black or African American,37,Married,Bachelors,Anaheim,Business Analyst,Engineering,14.8749,16140.09,Yes,No,99.2362,71.6732,67.7353,8,66.2955,75.4965
2TF1XE6N,Taylor,Dominguez,Male,Black or African American,35,Single,Bachelors,San Francisco,Product Manager,Design,13.0,4604.68,No,No,71.498,79.5096,72.6903,4,70.106,70.6194
nmpzKKpD,Toni,Berry,Female,Asian,59,Single,Doctorate,Los Angeles,Data Scientist,Quality Assurance,3.3243,8191.84,No,Yes,64.3917,72.039,49.2534,1,61.9507,74.7748
4C6705EO,John,Cox,Male,White,33,Single,Doctorate,San Jose,Data Scientist,Quality Assurance,7.0,14051.3,No,Yes,66.4565,59.6126,44.9252,4,96.5681,64.5811
ARU06SKk,Kaimana,Leon,Male,Pacific Islander,37,Single,Bachelors,Anaheim,Quality Assurance Engineer,IT,14.6192,13594.06,No,No,69.6746,65.69,42.442,6,76.3648,54.3761
6L0B7PB0,Jordan,Gutierrez,Male,Black or African American,48,Single,Bachelors,San Jose,IT Support Specialist,Design,18.4935,10982.51,No,Yes,83.3916,73.4504,16.455,5,94.4786,60.7759
2ck3PLto,Aiyana,Cardenas,Female,Native American,40,Single,Doctorate,San Diego,Business Analyst,Quality Assurance,14.0,16178.03,Yes,No,81.6403,63.973,54.9245,6,64.6669,57.1529
ITJF95CB,Pat,Bailey,Male,Hispanic or Latino,40,Divorced,Bachelors,Los Angeles,Data Scientist,IT,13.7874,9747.41,No,No,60.0939,82.5111,59.4483,5,99.7234,70.3129
HCPH3VYO,Alofa,Fitzgerald,Female,Pacific Islander,45,Single,Bachelors,San Francisco,UX Designer,Product,6.2361,16500.68,Yes,No,94.0729,65.0793,53.2342,1,67.8038,63.8681
C76OQR4Q,Niko,Richardson,Male,Pacific Islander,38,Single,Bachelors,Los Angeles,Software Engineer,IT,16.0,16092.69,No,No,98.7328,50.001,62.4357,9,64.0978,55.7043
pwtfEJBs,Taylor,Wade,Male,Other,38,Single,Bachelors,Fresno,System Administrator,Design,16.0,17800.77,No,No,91.2042,58.2913,62.1148,1,64.6523,58.2448
UZNVZ0QN,Takoda,Peterson,Male,Native American,40,Single,Bachelors,San Francisco,Business Analyst,Engineering,1.2354,16605.4,No,No,97.1067,55.2478,53.9212,9,65.5137,61.6223
ItJ5pJRS,Toni,Mcclain,Female,Black or African American,35,Single,Masters,Los Angeles,UX Designer,Engineering,11.0,6432.58,Yes,No,73.9382,75.7186,54.7314,9,88.0574,78.5102
eCn2wbdX,Patricia,Bray,Female,White,44,Single,Masters,Fresno,Data Scientist,IT,15.7358,14035.89,No,No,72.1827,81.2521,61.6724,8,99.2083,70.4698
JBPR3IDJ,Morgan,Rubio,Female,Hispanic or Latino,38,Married,Bachelors,Oakland,Business Analyst,Design,7.2441,18697.08,No,Yes,87.4806,93.5946,49.8492,7,97.2077,94.1481
vcfoQyZG,Moana,Smith,Female,Pacific Islander,38,Single,Masters,San Jose,Product Manager,Product,14.0,15076.7,No,Yes,73.6914,82.6795,40.4412,8,96.4293,66.2949
NF466UNT,Dakota,Carlson,Male,Native American,56,Divorced,Masters,Los Angeles,Cloud Architect,Business,17.989,17816.69,No,Yes,81.7379,60.927,23.2562,9,79.5775,63.3004
5ZOXvk6u,Taylor,Bradford,Female,Asian,35,Single,Bachelors,Los Angeles,Product Manager,Design,13.0,9223.02,No,No,66.9387,53.3224,56.769,2,83.9669,61.9178
HvLFUlI8,Jordan,Mccall,Male,Hispanic or Latino,23,Single,Bachelors,San Diego,System Administrator,Quality Assurance,1.0,11914.88,No,Yes,94.3369,91.0517,51.9998,8,71.4784,92.7241
8WZQUGTL,Tama,Matthews,Male,Pacific Islander,45,Married,Doctorate,Anaheim,Cloud Architect,Product,19.0,8845.82,No,No,96.5498,96.8708,81.931,7,70.9756,80.6014
YVDHDHD9,Nokomis,Olson,Female,Native American,39,Single,Bachelors,Oakland,Software Engineer,Business,3.846,14417.05,No,No,63.7722,67.8141,60.07,4,60.1043,72.8388
vd1b1VHo,Moana,Rhodes,Female,Pacific Islander,38,Single,Bachelors,San Diego,DevOps Engineer,Product,16.0,7903.73,No,Yes,60.5888,99.9357,55.236,2,75.4083,96.8788
YFO62QGS,James,Neal,Male,White,51,Married,Bachelors,Anaheim,DevOps Engineer,Business,4.663,5817.29,Yes,No,83.4832,82.9374,65.775,9,81.982,85.8621
TVPDQKMP,Robert,Fletcher,Male,White,45,Single,Bachelors,Long Beach,IT Support Specialist,Product,2.8731,12159.64,Yes,No,65.8743,60.904,38.2664,1,87.5622,52.4452
2MTJBD7U,Manuia,Johnson,Male,Pacific Islander,44,Married,Masters,Oakland,System Administrator,IT,1.1906,15877.84,No,No,61.2051,50.9524,62.724,1,73.3121,42.2172
ZZZKPU3Q,Jordan,Dennis,Male,Hispanic or Latino,47,Single,Bachelors,San Diego,DevOps Engineer,IT,1.591,11523.28,Yes,No,63.7011,51.5791,60.105,2,71.5472,51.6175
cyRyIcL1,Tama,Taylor,Male,Pacific Islander,41,Married,Masters,San Francisco,IT Support Specialist,Engineering,17.0,11239.05,No,No,64.3216,71.5209,46.6105,9,74.1233,57.503
MU8YTY90,John,Lloyd,Male,White,39,Married,Bachelors,Long Beach,DevOps Engineer,Quality Assurance,15.0569,13225.19,No,No,85.1681,60.4382,66.924,6,63.551,53.2952
395NYH1K,Morgan,Gill,Female,Hispanic or Latino,45,Single,Bachelors,Fresno,Cloud Architect,Engineering,19.8171,13778.33,No,No,65.4269,86.7313,75.1732,4,75.1716,77.949
RX9YNAOD,Taylor,Williams,Female,Asian,27,Single,Masters,Fresno,Cloud Architect,Engineering,3.0,15955.97,No,No,74.7439,99.0697,70.3071,9,63.2713,96.3697
PTBNQC5F,Mika,Jones,Female,Native American,29,Divorced,Bachelors,San Diego,IT Support Specialist,Business,7.0,4839.14,No,Yes,98.5736,92.2256,67.638,5,98.5071,92.2684
ManpGpaV,Nalani,Underwood,Female,Pacific Islander,36,Married,Masters,Anaheim,Cloud Architect,IT,4.5825,18877.19,No,No,92.8988,88.8681,91.232,8,88.6235,80.7539
9J1JN2MI,Jamie,Bolton,Female,Hispanic or Latino,38,Married,Masters,San Diego,Data Scientist,Business,2.1914,13339.22,No,No,73.9388,92.1843,61.0128,8,77.1471,93.006
7PVWPUIK,Kaimana,Ayala,Male,Pacific Islander,40,Single,Bachelors,Long Beach,Business Analyst,Quality Assurance,11.8458,8296.54,No,No,71.5249,70.1277,78.5494,7,94.1681,62.0982
IF1LF03K,Casey,Wilson,Female,Other,36,Single,Masters,San Jose,Software Engineer,Business,12.0,8099.36,No,No,79.643,87.2889,82.0642,2,78.5317,81.0771
E9CPTPBN,John,Roberson,Male,White,32,Single,Doctorate,Long Beach,Product Manager,Engineering,3.9043,7699.2,Yes,No,84.6521,90.728,93.1699,8,94.2883,83.8639
89DRDNDE,Taylor,Blevins,Female,Black or African American,60,Single,High School,Sacramento,System Administrator,Product,14.6647,17555.98,No,No,65.2543,81.7309,62.1523,8,79.2971,79.7718
4bQS0zyg,Tahu,Hebert,Male,Native American,41,Single,Masters,Anaheim,Business Analyst,Design,14.1238,6795.21,No,Yes,75.2041,86.8942,45.3159,3,64.5919,89.1389
GVONGA13,Casey,Yang,Female,Other,36,Married,Bachelors,Oakland,Data Scientist,IT,14.0,4134.27,No,Yes,61.2539,90.4415,64.5485,3,65.0493,84.2014
KP9X114L,Taylor,Diaz,Male,Hispanic or Latino,31,Married,Masters,Anaheim,Product Manager,Design,6.0815,8786.81,Yes,No,74.9022,78.69,82.4529,9,63.2629,68.0007
ATrKio3Q,Morgan,Lopez,Female,Asian,45,Divorced,Bachelors,Long Beach,Business Analyst,Product,3.2041,5107.59,No,No,79.1965,80.4211,70.8934,7,86.2834,65.5422
7Y5H2BHO,Chris,Gardner,Male,Asian,44,Married,Doctorate,San Jose,IT Support Specialist,Product,18.0,7623.41,No,No,75.7863,65.2414,58.5486,7,94.2542,64.8299
F6N8HS8A,Elizabeth,Ibarra,Female,White,38,Married,Bachelors,Sacramento,DevOps Engineer,Design,3.0828,7095.24,No,Yes,82.3768,84.2714,35.1515,2,75.7896,80.3735
BWVFT3J8,Toni,Reeves,Female,Asian,35,Single,Masters,San Francisco,System Administrator,Quality Assurance,5.2806,19784.2,No,No,68.5838,74.3319,61.7651,6,87.7804,76.0534
MN6PTQ1O,Aiyana,Williams,Female,Native American,37,Married,Bachelors,Bakersfield,Software Engineer,Quality Assurance,2.449,15900.14,No,No,91.9778,87.4747,90.5426,1,66.2331,85.8851
rFCpMClK,Kiana,Hoffman,Female,Pacific Islander,29,Married,Bachelors,Fresno,Business Analyst,Quality Assurance,7.0,9430.94,No,No,73.826,79.4382,60.6714,1,85.5602,68.2097
wZAArqHz,Jordan,Harris,Male,Other,23,Single,Bachelors,San Diego,Business Analyst,Design,1.0,4787.43,Yes,Yes,90.0825,64.0828,34.59,8,65.5496,53.7263
RItk8Nd2,Ahanu,Fuller,Male,Native American,59,Single,Bachelors,Fresno,Business Analyst,Quality Assurance,27.1359,7542.59,No,No,77.1236,91.2759,61.4652,2,79.3512,92.751
PAZ7F50Q,Taylor,Carson,Male,Black or African American,57,Divorced,Bachelors,San Diego,IT Support Specialist,Engineering,5.0821,9738.95,Yes,No,94.2515,92.0347,89.0157,9,60.9781,89.0075
KThB7K4k,Kaimana,Hamilton,Male,Pacific Islander,40,Divorced,Bachelors,San Diego,Quality Assurance Engineer,Engineering,4.1422,7417.67,No,No,96.8504,79.9171,59.7832,1,64.8843,65.3826
X1UV0XRI,Casey,Terrell,Female,Other,47,Single,Masters,Sacramento,IT Support Specialist,IT,23.0,7110.43,No,No,81.0456,51.1536,69.7059,7,95.0031,50.8917
tHMbn8Nu,Morgan,Castro,Female,Hispanic or Latino,34,Single,Bachelors,Anaheim,Data Scientist,Product,12.0,9144.72,Yes,Yes,99.8895,81.1232,30.4409,1,66.6273,65.8134
KLOW5146,Alex,Gill,Male,Other,47,Widowed,Bachelors,San Jose,Product Manager,Engineering,23.8119,5429.4,Yes,No,73.7309,89.275,56.4113,3,86.6189,83.6571
8QO5L748,Toni,Patton,Female,Other,31,Single,Masters,Sacramento,Software Engineer,Design,7.0,5199.71,No,No,68.0153,57.456,56.3554,6,75.3822,62.5987
31wszwaP,Morgan,Ray,Female,Black or African American,41,Single,Doctorate,Long Beach,Business Analyst,Product,15.0,13241.66,No,No,63.8403,94.9573,95.2932,4,64.6368,88.7781
VC9N48UJ,Jamie,Woodard,Female,Other,28,Married,Masters,San Jose,Cloud Architect,Design,4.0,15345.86,Yes,No,81.1432,52.5195,60.2187,2,60.0758,57.0392
PHpRbL4W,Toni,Wolfe,Female,Asian,23,Single,Bachelors,Los Angeles,DevOps Engineer,Product,1.0,17947.21,Yes,Yes,84.5054,61.1205,16.7562,2,68.4695,57.3474
HPR7PA3P,Jamie,Schneider,Female,Hispanic or Latino,23,Single,Masters,Anaheim,Software Engineer,Design,0.0,6332.44,No,No,62.5258,66.5777,42.4492,2,72.3615,55.5029
PBFLOT6X,Pat,Floyd,Male,Other,33,Single,Bachelors,San Diego,Business Analyst,Product,4.0013,7055.42,Yes,No,92.8829,88.0441,88.0166,6,82.5259,81.4259
M0Wqkyzp,Casey,Bright,Female,Other,41,Single,Masters,Bakersfield,Data Scientist,Design,17.0,12007.65,No,No,75.7141,72.1748,64.16,7,79.2229,64.9426
3KTJQNDN,Jamie,Howard,Non-binary,Hispanic or Latino,39,Married,Masters,San Diego,DevOps Engineer,IT,7.008,6365.16,Yes,Yes,88.7844,77.1095,61.0828,6,88.2166,77.0957
U0XPU596,Jordan,Stewart,Male,Hispanic or Latino,40,Married,Bachelors,Long Beach,Product Manager,IT,18.0,4513.05,No,Yes,98.726,99.9147,38.7932,8,60.664,95.4244
MW1ZJ8B7,Casey,Lambert,Female,Hispanic or Latino,42,Single,Doctorate,Long Beach,DevOps Engineer,Product,16.0,8847.99,No,No,68.8128,56.9849,50.517,5,65.2393,52.9422
YAO6WLRQ,Taylor,Griffith,Female,Asian,36,Single,Bachelors,Oakland,Data Scientist,Product,14.0,15232.83,No,No,63.951,99.7795,68.4642,8,96.2883,85.4429
C7R58XDS,Aiyana,Buchanan,Female,Native American,30,Single,Bachelors,Oakland,Product Manager,Business,8.0,11072.66,Yes,Yes,84.6389,95.1571,30.7217,1,65.2232,81.7561
XRUHB7NQ,John,Robinson,Male,White,32,Single,Masters,San Francisco,Business Analyst,IT,8.0,16234.18,No,No,71.7724,68.0002,80.1486,6,67.7714,63.5706
T7AFR4UI,Chris,Brown,Male,Hispanic or Latino,35,Single,Bachelors,Sacramento,Cloud Architect,Business,13.0,4619.58,Yes,Yes,72.5984,61.1822,23.4074,2,95.6117,60.0293
44PH6JFW,Chris,Berger,Male,Black or African American,46,Single,Bachelors,San Jose,Product Manager,Engineering,24.0,4587.8,No,No,89.1441,66.4751,41.4874,5,70.1852,69.126
63BS2PU0,Taylor,Evans,Male,Black or African American,50,Married,Bachelors,Sacramento,Data Scientist,Quality Assurance,24.9688,12517.95,No,Yes,63.6677,70.1785,32.5994,3,79.6103,73.9178
I0R5G7EZ,Linda,Ramos,Female,White,48,Married,Bachelors,San Diego,Software Engineer,IT,7.1517,13499.05,Yes,No,80.3102,55.2018,58.7645,4,69.9254,45.4753
SGIME8YE,Alex,Lawrence,Male,Asian,55,Married,Bachelors,San Jose,UX Designer,Product,1.4127,7840.09,No,Yes,66.2657,93.9506,46.1952,7,97.3029,90.5449
XFM25HHU,Ahanu,Mahoney,Male,Native American,37,Married,Bachelors,Los Angeles,Software Engineer,Engineering,9.4222,6243.83,No,No,73.669,96.9793,74.2972,3,74.6324,79.1718
61IKEE0L,Toni,Conley,Female,Other,33,Single,Doctorate,Bakersfield,UX Designer,IT,7.0,10151.9,No,Yes,69.1014,96.291,79.363,6,68.8922,87.4777
OOWkWTxL,Morgan,Stanley,Female,Black or African American,56,Married,Bachelors,San Jose,System Administrator,Engineering,29.5479,11548.59,No,No,60.6741,86.4213,53.9625,6,86.4798,75.0818
5NYOSCRR,Kaimana,Russo,Male,Pacific Islander,54,Married,Doctorate,Oakland,UX Designer,Design,24.8913,6845.98,Yes,No,74.2506,74.7111,61.0455,8,60.5504,67.7256
MbZ3YdI4,Cetan,Stewart,Male,Native American,38,Single,Masters,San Francisco,Software Engineer,Business,13.494,17246.99,No,No,61.0588,56.5191,55.2938,4,92.53,46.8498
4WUYXKSR,Taylor,Cardenas,Female,Other,50,Single,Bachelors,Anaheim,Data Scientist,Quality Assurance,22.5302,14739.26,No,No,73.2928,64.0293,69.7564,4,76.1704,65.076
KLP8UZUT,Manuia,Spence,Male,Pacific Islander,27,Married,Doctorate,San Jose,System Administrator,Product,1.0,5032.58,No,Yes,67.5161,70.2094,57.7878,6,87.1363,66.4811
1PLSJ7A4,Alex,Bradshaw,Male,Black or African American,46,Married,Bachelors,San Francisco,Product Manager,Quality Assurance,24.0,10498.68,No,No,60.9214,79.0259,50.237,7,91.9666,73.1858
4CZ86HWM,Robert,Fowler,Male,White,56,Single,Bachelors,Fresno,Business Analyst,Engineering,29.0501,12383.26,No,No,92.0052,56.9772,54.1196,4,63.0675,57.1273
DAICOAM2,Dakota,Mcconnell,Non-binary,Native American,32,Single,Bachelors,San Francisco,DevOps Engineer,Quality Assurance,10.0,7664.24,No,No,78.5112,98.8063,75.2452,7,66.5734,91.6678
vm9PY4fL,Kaimana,Baker,Male,Pacific Islander,51,Single,Bachelors,San Diego,DevOps Engineer,Design,22.5463,11388.96,No,No,74.2968,54.4312,61.3969,8,81.5715,52.0871
3XAXALFY,Tahu,Manning,Male,Native American,29,Married,Bachelors,Bakersfield,Product Manager,Engineering,7.0,7045.73,No,No,90.9459,82.0446,53.2099,6,66.6693,75.883
bmTuRnQk,Alofa,Baker,Female,Pacific Islander,51,Single,Bachelors,San Diego,DevOps Engineer,Design,22.5463,11388.96,No,No,74.2968,54.4312,61.3969,8,81.5715,52.0871
KeSAXnre,Taylor,Sexton,Female,Hispanic or Latino,37,Single,Bachelors,Bakersfield,Software Engineer,Product,15.0,16736.59,No,Yes,67.8593,50.0458,22.8071,2,96.2758,54.8908
HPPX03LW,Taylor,Wood,Male,Other,46,Single,Bachelors,Bakersfield,Cloud Architect,Business,15.4395,18940.72,No,No,62.9672,66.7012,61.8486,7,69.4046,66.0526
sW5We1fN,Taylor,Drake,Male,Other,40,Divorced,Bachelors,Los Angeles,Product Manager,Quality Assurance,18.0,17402.04,No,Yes,76.1706,78.9937,42.433,9,81.5797,99.8382
ID2MM3FW,Taylor,Leblanc,Male,Other,42,Single,Bachelors,San Jose,System Administrator,Engineering,14.5083,19723.3,No,No,94.1414,92.0412,88.4627,9,60.3863,79.4959
FLK7HDEJ,Jamie,Reynolds,Female,Other,51,Single,Masters,San Jose,Software Engineer,Quality Assurance,9.8352,19251.22,Yes,Yes,83.0698,77.5847,51.8054,9,61.7597,81.8929
R9U8VEJ1,Takoda,Tucker,Male,Native American,30,Single,Doctorate,San Francisco,IT Support Specialist,Product,4.0,17491.61,No,No,61.6555,52.9398,66.5914,9,68.353,44.0916
MgCzs6mX,Cetan,Hanson,Male,Native American,32,Single,Bachelors,San Francisco,Business Analyst,Engineering,10.0,6734.05,Yes,No,99.3651,59.1144,58.6209,4,62.3056,66.6776
SUAASL4N,Dakota,Ramirez,Female,Native American,47,Married,Masters,Los Angeles,IT Support Specialist,Engineering,15.4875,10000.61,No,No,71.1903,62.7726,74.9258,8,96.0897,62.7011
5IN2UBEC,Jamie,Wright,Female,Asian,32,Single,Masters,Anaheim,Product Manager,IT,5.1219,8611.04,No,Yes,88.7447,67.4103,51.3005,9,72.0645,73.3199
GFIFQLW8,Chris,Webb,Male,Hispanic or Latino,45,Single,Doctorate,Los Angeles,Quality Assurance Engineer,Quality Assurance,5.4573,15543.76,No,No,91.6092,52.2684,63.7884,7,93.1289,97.9812
UBHSETRS,Pat,Rogers,Male,Black or African American,41,Single,Bachelors,San Francisco,DevOps Engineer,Product,12.7108,8147.57,Yes,No,67.1292,96.0116,94.4593,8,90.5249,80.4997
BJCIRYC5,Taylor,Ferrell,Male,Black or African American,34,Single,Bachelors,Los Angeles,IT Support Specialist,Engineering,12.0,10952.22,No,No,81.56,67.3004,69.5049,1,74.4382,62.1955
6PMHCIWV,Alex,Willis,Male,Asian,42,Single,Bachelors,Long Beach,Business Analyst,IT,16.847,10036.01,Yes,No,94.4108,90.7837,60.4105,8,66.5891,78.066
HXEE2M49,John,Munoz,Male,White,34,Married,Masters,Sacramento,Software Engineer,Product,10.0,9295.26,No,Yes,76.5758,82.1672,57.7301,1,80.5053,84.7429
XTWILNCS,Taylor,Gonzalez,Male,Black or African American,48,Single,Bachelors,Bakersfield,System Administrator,Engineering,1.7226,6025.98,Yes,No,78.1812,70.4721,48.4393,8,62.2834,72.8713
pBlAvtNS,Nalani,Mclean,Female,Pacific Islander,34,Single,Bachelors,Bakersfield,DevOps Engineer,IT,12.0,5740.15,No,Yes,99.95,84.6397,49.549,4,96.8816,83.9877
EYQ96MM6,Mika,Williams,Female,Native American,59,Single,Masters,San Diego,Product Manager,Quality Assurance,11.2746,6915.91,No,No,83.3588,82.5278,69.0786,7,99.7365,76.41
4TYJOGNH,Chris,Russell,Male,Asian,38,Married,Doctorate,San Francisco,Business Analyst,Business,12.0,14045.74,No,No,73.3107,82.4051,72.2793,8,61.5802,70.7143
64QDJ1FP,Dakota,Steele,Male,Native American,38,Single,Bachelors,Fresno,IT Support Specialist,Business,15.6234,12415.61,No,No,68.0682,55.6111,42.9988,9,73.1021,48.4508
oCo5V8sw,Patricia,Morris,Female,White,35,Single,Bachelors,Long Beach,Product Manager,IT,13.0,6903.35,No,Yes,92.8147,90.5235,39.9035,2,60.171,75.9164
PDDFQTE5,Chris,Everett,Male,Other,28,Single,High School,Sacramento,Quality Assurance Engineer,Engineering,10.0,10323.26,No,No,77.7753,71.9137,51.3262,2,66.9601,67.6487
9kzC19U5,Morgan,Barrera,Female,Other,60,Single,Masters,San Jose,Product Manager,Engineering,3.0717,5279.39,Yes,Yes,74.5946,91.8161,31.4596,7,67.0615,82.2681
5OTUS3F5,Alex,Acevedo,Male,Asian,46,Single,Doctorate,San Diego,Data Scientist,Product,3.6805,19256.12,No,No,70.3882,55.282,46.9699,8,62.0144,53.4364
C7GDDEMX,Morgan,Carter,Female,Asian,35,Single,Doctorate,Anaheim,Software Engineer,Product,9.0,19589.3,No,Yes,84.3094,81.7905,60.2138,7,70.7244,82.2104
W5ZX95Q1,Chris,Phillips,Male,Black or African American,28,Single,Bachelors,Sacramento,Quality Assurance Engineer,Design,4.5439,7375.1,No,No,69.8682,96.5129,71.7214,2,75.7323,77.7187
V2U8PN6M,Pat,Klein,Male,Black or African American,50,Divorced,Bachelors,San Francisco,Software Engineer,IT,1.8917,11351.72,No,Yes,78.9335,88.7379,65.2942,3,66.9606,85.6067
IS2V5CZQ,Pat,Green,Male,Hispanic or Latino,46,Married,Masters,Long Beach,Product Manager,Business,1.8103,18899.97,No,Yes,77.3545,75.267,64.4121,4,94.567,62.6109
